area,bedrooms,bathrooms,latitude,longitude,location,price
8087,1,4,19.085941420713656,72.87563070143275,urban,63819969
1228,5,3,19.004689912784155,72.99374121669887,suburban,8183658
7664,1,1,19.19137164983322,72.78933184776723,suburban,33789439
9367,3,4,18.959220052911036,72.9785812755921,suburban,37759431
6488,1,3,19.172096567623203,72.93931382996502,suburban,35151491
3004,4,2,19.150599313416564,72.82137710717744,suburban,14704818
3467,5,3,19.281108534024742,72.71367150555095,rural,14295955
3286,1,4,19.09436542844636,72.87292242371278,urban,18937409
1622,5,3,19.26311380026391,73.05046188406894,rural,5777904
4579,4,2,19.114524574301058,72.8465395323272,urban,36088289
2071,1,3,19.18286592289915,72.73153140047778,suburban,8595439
5573,1,3,19.169996473015587,72.75606270270612,suburban,35330024
5604,4,2,18.966948370211316,72.7405167641007,suburban,29472098
2643,4,4,18.942997099779376,73.02290192404057,suburban,5391538
7306,4,1,19.086500171558534,72.88864675429498,urban,54839653
7857,5,2,19.10414348635983,72.90999658401775,urban,53331938
3940,4,2,19.128722931620608,72.75436404359097,suburban,27835445
4266,5,4,19.196042943945823,72.75633043406769,suburban,24154326
6144,3,4,19.07020386619489,72.90951796497218,urban,47256629
3414,1,3,19.366101071194265,72.69327981191421,rural,1000000
5468,1,2,19.10643302395506,72.90294076428593,urban,42378643
6417,2,3,19.187889011698008,72.92956911882621,suburban,37696556
9287,3,3,19.103324250327884,72.89998495066257,urban,74357564
1228,4,4,18.949419083851005,72.78460851073211,suburban,10129653
1865,4,4,19.103078691587267,72.885568000528,urban,23676594
4992,3,3,19.219419126974664,72.7368801660542,suburban,32692047
1198,4,2,19.082369491898376,72.88041010191468,urban,11856478
7686,2,2,19.058870793197453,72.8527877979104,urban,61685322
895,5,3,18.974764048302493,72.9854781761712,suburban,14664534
7900,1,1,18.933739875634654,72.98342739967343,suburban,33406154
8582,3,1,19.069563838836615,72.83350712957169,urban,68008382
4671,1,4,19.114240133445985,72.8593994226443,urban,30798075
4860,5,2,18.829630949829756,72.6365849661545,rural,12164222
3002,3,3,19.07857122020116,72.84584398334314,urban,30985847
1217,5,3,18.883909138842807,73.10632821069055,rural,1000000
3282,4,2,18.98280110293496,72.94809225530462,suburban,23094271
5446,4,4,19.092301100349403,72.87003399706212,urban,40428407
5986,4,4,19.138537089262265,72.9951466879987,suburban,36896213
8835,5,1,18.849647592754447,72.68177180373847,rural,33527968
5480,5,2,19.048828806627117,72.8696918521542,urban,39184519
7766,5,2,18.9300506403172,72.79582748200617,suburban,43246260
4991,1,3,19.157672704370633,72.81663250208828,suburban,30582848
7692,5,2,19.363404730292803,73.09558470008511,rural,20206299
6088,4,1,19.186889841325662,72.9692089702628,suburban,34045755
8151,2,2,19.051931808441896,72.86550379046031,urban,56285712
4136,5,3,19.07023188563624,72.91410086835626,urban,44708810
1667,2,1,19.060833289483327,72.89121370481159,urban,9774540
1562,4,3,19.04734038374189,72.8529569729054,urban,12493766
2656,5,2,19.090842887546,72.90393099273666,urban,21853302
8360,1,4,19.17221171765263,72.79419003032223,suburban,42234429
5661,1,2,19.039580781504906,72.89977142376495,urban,45171242
5805,2,2,19.09501707497471,72.89672451627278,urban,46826466
7041,1,3,19.219542044442353,72.75488096990192,suburban,28866060
5229,1,4,19.06134092242323,72.86681109732,urban,34091027
9848,1,2,19.02908086740981,72.91905103154083,urban,82626222
7830,4,1,19.033355260386482,72.89767942820976,urban,66243031
5834,1,1,19.09901610048433,72.91207150506305,urban,37529622
9424,3,3,18.842995661660673,72.61891033642152,rural,28870075
4830,5,3,18.951441598908723,72.79335842627381,suburban,29808705
8510,1,4,19.04233818077664,72.8592757310674,urban,75058174
7301,1,3,19.075876945155514,72.90528505571481,urban,53207400
5346,1,4,19.100879910510304,72.84877168743246,urban,46121366
7231,3,2,19.01157643033882,72.95809696042942,suburban,40658181
7741,1,1,19.179900504482575,72.78478624090448,suburban,34569093
1453,1,1,19.168755894359723,73.02233290099389,suburban,4524263
3039,5,1,19.08873721206701,72.88883779386602,urban,21566804
7556,3,3,19.05415747218823,72.86886876245141,urban,60337522
2042,3,3,18.989452638056004,72.81045009399796,suburban,3487004
5793,1,2,18.868000662046725,73.05444760401008,rural,14459556
1691,3,3,19.28927659523881,72.70799514835109,rural,2660055
6813,2,4,19.09075073798457,72.89835808047171,urban,42425788
7438,3,1,19.22011804199089,72.93640046904612,suburban,38876356
3181,3,2,19.02081818715321,72.9809228430757,suburban,20021567
9909,3,4,18.865471482210175,73.14738533314417,rural,21359303
2040,4,4,19.124584042094686,72.84148949832998,urban,17507366
6672,4,3,19.13183156643425,72.95518037055695,suburban,28124800
6041,4,3,19.11926114278665,72.85809516586882,urban,48043330
1865,3,1,19.181243016697145,72.95950696328788,suburban,15537998
9191,2,2,19.04123647239749,72.85973659203292,urban,67402555
9202,3,4,18.964458106959203,73.02486211996876,suburban,44993697
7994,1,3,19.30590635991485,73.03298945271578,rural,32876189
4812,2,3,19.03048413749976,72.91832322741035,urban,33355147
1824,4,2,19.179867172535673,72.8108533394766,suburban,5607086
9847,5,2,19.12549844806832,72.85820828520441,urban,76194320
3641,2,3,19.15294597685486,72.93950058950425,suburban,30900758
7919,4,3,19.034922699901397,72.9043008063804,urban,62770036
3986,2,1,19.117922351433055,72.92088711112156,urban,27203675
2310,2,2,19.242187437931616,73.11143938960295,rural,8441163
7088,3,4,19.08320161414843,72.90919805852096,urban,58862072
3423,1,3,18.972220983769674,72.74049461738933,suburban,19528261
5801,5,3,18.884517747509012,73.12221534243237,rural,21310788
4686,4,3,19.28540628738873,73.06339402516765,rural,18539196
9405,2,3,19.166538901172316,72.99310644284225,suburban,46515375
6477,5,1,19.103321253868152,72.90127751920176,urban,50273823
4768,2,2,19.26937475914816,72.62478984549062,rural,16725501
5248,1,3,19.085737266479754,72.82778146173088,urban,27730140
5349,5,2,19.26473864014293,73.16730255450736,rural,2528178
9935,4,4,19.169801552224964,72.94636739821958,suburban,48324354
4209,2,4,19.14686689686387,72.7723352671133,suburban,19859455
9773,1,4,19.05861991798962,72.8600407952208,urban,77821113
7119,5,4,19.18241405868869,72.7920257282307,suburban,35127639
9147,2,2,18.86932279360366,72.65413366212208,rural,31656548
9586,2,4,18.80868983073043,73.11228589091223,rural,27722020
3572,4,4,19.038398720662638,72.9214774546689,urban,25112289
7030,1,3,18.805765550804136,72.72425521845666,rural,25399275
1004,3,3,19.085059779390477,72.8795894235035,urban,10924240
1714,2,3,19.024777082097646,73.00578640563845,suburban,2298306
2031,5,1,19.19879812131941,72.9292868247366,suburban,15346945
8076,4,3,19.028303946835504,72.85128929040725,urban,66443781
1323,4,4,19.05282782125127,72.8434508638107,urban,5923908
1428,2,2,19.174105819619538,72.95606879596167,suburban,7820576
5529,2,4,19.083996879336546,72.88434778250543,urban,46187366
633,2,2,19.048086963010647,72.8685689438715,urban,1000000
2605,3,4,19.138397799436,72.75144707477497,suburban,19194235
4127,2,1,18.81320512499102,72.67194560001059,rural,6801218
6816,1,3,19.008887837774537,72.92785238938833,suburban,30016371
2352,5,4,19.121295320008784,72.8924054054906,urban,19043323
5410,2,3,19.034572352274818,72.88174803824663,urban,45254906
4675,3,1,18.935051306386228,72.928350606788,suburban,28562974
5848,5,1,18.944543844389738,72.73830928934225,suburban,38349550
9942,4,3,18.92684398363602,72.81867840704135,suburban,46239560
6690,2,3,19.328749208397138,73.13309670805536,rural,19911219
1756,5,2,18.93423739549006,72.7915358554383,suburban,13430741
3876,4,3,19.062244191448098,72.89486147633873,urban,33873825
6145,3,3,19.258018413100046,72.6062040572662,rural,12368536
3986,1,2,19.024993659761982,72.97850807742236,suburban,20983437
4084,2,4,19.160965534053684,72.75281042004633,suburban,22316961
8553,1,2,18.90024280740399,73.04128375906984,rural,21017190
3830,3,4,19.283857218140433,72.59078393481144,rural,12663907
3203,5,4,19.16084324182207,72.96259909269898,suburban,19157866
9162,5,4,19.085378915358916,72.88591671354104,urban,65127062
8620,3,2,18.806000946209526,73.05787954437007,rural,27681005
7614,3,2,19.01627620309044,72.79816577977311,suburban,39547538
1853,2,1,19.2224028405954,72.76239339971251,suburban,1000000
5563,4,4,18.993449011477953,72.8132487187192,suburban,28068324
9049,1,2,19.151646769099933,72.76938846717066,suburban,45442162
8075,1,1,19.35460982964999,72.57941832211453,rural,17247477
1167,5,4,19.196506027368702,72.76195134180797,suburban,9026269
4968,5,2,19.363701289223094,72.69778361192175,rural,12972424
9837,2,2,19.27814144634115,73.08276223505135,rural,33158586
7319,3,2,18.79632380329173,73.04873779122669,rural,21934223
4219,1,3,18.98579591810862,72.8221414900858,suburban,30654720
3245,2,1,19.34004876125408,73.15590685921299,rural,1000000
7983,5,2,19.11763513936927,72.90253011227233,urban,63886949
1039,5,3,19.11960756398784,72.84701107942094,urban,10442819
5464,1,1,19.30097946993016,73.17678958995575,rural,15452360
5335,5,1,19.213864111798927,72.82466062061673,suburban,34440818
4275,5,3,19.09577132345721,72.84477554339878,urban,27614680
6542,4,1,19.02856809564236,72.85369265781257,urban,53773046
7602,3,3,19.117577335899277,72.89451329387003,urban,60351350
7812,5,4,19.21794691042833,72.97231507824944,suburban,36105501
5820,4,2,19.1722959815445,72.94812547244184,suburban,36250733
6632,2,3,19.125381181303506,72.86108626614747,urban,51122296
8391,5,1,18.901992046202363,72.72643873536639,rural,21853412
3279,2,1,19.114911614360253,72.88110093206774,urban,27545136
1424,5,4,19.189243505152497,73.01993911038906,suburban,13381025
2081,1,4,19.20982798458526,72.96008332780764,suburban,11721280
8214,4,4,19.018118612648756,72.75521704744868,suburban,40378883
3824,4,4,19.045167150585083,72.86658439988466,urban,27181267
6213,1,4,19.0572829116777,72.83714928683325,urban,43382354
7526,3,2,18.838281796557375,73.17675047683478,rural,24632119
755,4,3,19.080525990687935,72.83173137073545,urban,12516630
5304,2,4,19.246883033504552,72.65071713663467,rural,13613084
2338,4,4,19.213660773546188,72.96172091213732,suburban,24551861
509,3,2,18.970729777774586,72.75916393872379,suburban,1668226
3371,2,3,19.204979248838598,72.93019710248397,suburban,16687921
9489,2,4,19.033006204598927,72.8753160111477,urban,70558898
7909,1,3,18.934042072364097,72.7789331170769,suburban,38329237
7918,5,3,18.89161399702821,72.64089998669473,rural,23659802
5624,1,2,19.06836779310173,72.86060932661914,urban,45795476
1515,5,2,19.207520762782423,72.81668680616646,suburban,8052660
2693,1,4,18.98534109291241,72.98647506804724,suburban,16381361
8915,5,1,19.186970368476164,72.99509777274162,suburban,37674957
7949,4,2,19.108434426758294,72.91382541128883,urban,58411804
4658,2,3,19.01964459443172,72.98801874880974,suburban,22049556
4425,5,3,18.924131238219733,72.6763480379066,rural,12578193
7470,4,4,19.081545075226874,72.92102118027415,urban,49221150
7438,3,4,19.193564463587737,72.93053905182234,suburban,42675987
5284,1,4,19.198217895536743,72.7722432209631,suburban,18761331
4500,3,3,19.187406267835364,72.74667126394318,suburban,19721743
2133,4,2,19.001383753996794,72.9535194966656,suburban,11860986
7766,3,1,18.937259519784728,72.95953373144309,suburban,49129649
9202,3,2,19.042173852973256,72.84738411013267,urban,70195897
884,4,1,19.253179408076804,73.04085811625202,rural,4685413
904,2,2,19.312821034730685,72.68885658612591,rural,1000000
8675,5,4,19.106264675939283,72.83779515181278,urban,63686532
2500,1,3,19.1904139373735,72.99988336015258,suburban,8447316
6489,5,1,18.953685729214605,72.9446457785649,suburban,31082421
1960,1,2,19.35262677627567,72.59294123746587,rural,7894363
7690,5,3,19.229452927426664,72.59873495792509,rural,20243027
7640,3,1,19.27541953339399,73.0797499519533,rural,24823549
4136,2,1,19.063826662165493,72.88434308991336,urban,28228181
5309,3,3,19.23784104177473,72.58196897085372,rural,13258092
4678,2,4,18.785839003007677,73.15959164361229,rural,1000000
7745,4,3,19.048110856274842,72.83264834871464,urban,59803120
7100,1,4,19.035932106478178,72.86009925004656,urban,54043348
6497,1,2,18.97561169745042,72.72837469288153,suburban,30615450
2548,4,2,18.973535390950865,72.99721572471881,suburban,23392759
5280,5,3,19.119282700156226,72.88060346058428,urban,41940090
1216,4,4,19.053625634560177,72.92121089863389,urban,1000000
8439,4,2,19.088545061855896,72.87606897312493,urban,59468369
6065,2,4,18.967984409003922,72.75286977810948,suburban,30258787
5044,4,4,19.112483043070323,72.92365068102983,urban,39645456
5476,1,4,19.182699965175008,72.75947291532025,suburban,23022827
3919,3,3,19.06348106314165,72.92698317948825,urban,25877717
7739,2,4,19.328075205396036,73.0912998047537,rural,28641365
749,2,3,19.304252004877014,73.04444623573076,rural,5969145
9365,5,2,18.84134366296206,73.14707683368108,rural,33048384
1270,3,2,19.179835715680078,73.0043624272213,suburban,3471044
4863,2,1,19.114439727638526,72.91413496270607,urban,40643856
1577,4,1,19.15074601381464,72.7439015398291,suburban,1000000
8927,2,2,19.045810766454842,72.83871167437435,urban,65781755
9080,2,4,18.79736052039293,72.71146182553231,rural,23038333
8401,2,4,19.05058871500824,72.88496624091206,urban,63286657
5358,5,2,19.21401801853004,72.96952281552556,suburban,28609119
7044,2,2,19.142648939995727,72.95429458558978,suburban,34748668
5219,2,1,19.287487826730064,73.11625034880173,rural,8031231
3314,5,4,18.941400414442523,73.02582383510067,suburban,14146636
3874,3,2,19.02421399439847,73.00667769073948,suburban,22471288
1752,1,1,18.990685340733915,72.96712312182758,suburban,9996956
7496,5,1,18.960116178423384,72.82363905096972,suburban,46865267
5173,5,4,19.04595680975303,72.85951719408727,urban,43308284
5030,2,1,19.29867857511299,73.15337591184634,rural,20186237
7381,2,1,19.163653721927165,72.96063379300097,suburban,29660138
7449,1,3,19.121520153911813,72.84159958841366,urban,59340040
6741,2,2,18.882849878269514,73.04709549531447,rural,22841645
8517,4,4,18.93278338850575,72.81762992823745,suburban,46256329
7441,2,2,19.229356226865736,73.14333473320792,rural,14652509
7502,2,3,18.82104520044393,73.09855045413437,rural,22320160
1831,4,4,18.86456638236911,72.65058723878194,rural,3384725
4761,1,2,19.078056064109546,72.84663356479163,urban,39188456
8148,4,1,19.057707061804493,72.83692944681388,urban,62428707
5615,5,4,19.290892024582597,73.11910881396295,rural,14068266
5137,4,3,18.83141193177948,72.59376917903718,rural,25671602
5354,3,1,19.003796690378117,73.0170006063842,suburban,23184359
3677,5,3,19.136539486805656,72.78688880479383,suburban,21790604
8230,2,1,19.083438387497544,72.88955471193499,urban,65544266
2680,5,2,19.31107027609609,72.60799079520427,rural,5895668
5392,1,2,19.096846234789936,72.92680794424943,urban,46502373
7543,1,2,19.064995885778117,72.90680483145549,urban,61477448
637,4,3,19.001389076286383,72.9558896712284,suburban,1000000
6827,5,4,19.028593835624868,72.84944273448609,urban,57045252
3972,2,2,19.298438104671803,72.66742285674438,rural,19119459
5949,1,3,19.04527220503604,72.83475470043686,urban,41379296
3332,2,1,19.062933339780475,72.88013552421442,urban,19170117
4079,3,2,19.182200183708492,72.76755064764576,suburban,19254136
6471,1,1,19.15057519709712,73.00415497359691,suburban,31426178
4664,4,2,19.04583538795522,72.90163780090191,urban,37152201
8441,3,1,18.998027386589474,72.97704734416095,suburban,47878137
6069,5,3,19.1766981211616,72.96236557999474,suburban,28659387
4800,2,2,18.87237836159628,72.63364258739036,rural,15276539
6769,1,3,19.089793499436475,72.88428572551096,urban,55567958
4318,3,3,19.311384418213432,72.6532308933615,rural,12313631
2406,3,1,19.131042407836137,73.01621299079294,suburban,9119327
6754,1,2,19.110887322125574,72.82873927025443,urban,45170190
1260,5,4,19.112927640396162,72.83971375191733,urban,4540358
8330,5,4,18.953878199360762,72.96935213928879,suburban,36073586
7850,4,3,19.088818973767737,72.84403965470673,urban,53066897
6738,5,1,19.077461376444756,72.85542304731946,urban,60634872
6590,4,1,19.082043684284802,72.90150032830529,urban,50473463
6531,3,1,19.017874158541815,72.7761237576469,suburban,43397974
8187,1,2,19.155536745359722,73.02300034827961,suburban,42020919
9591,5,2,19.044251708984593,72.83847882617994,urban,66645683
8972,4,1,18.971834045083465,72.79017616188732,suburban,44708923
2387,3,4,19.02293015132142,72.77103999199622,suburban,16173400
3766,5,4,19.04018026011815,72.88787380497703,urban,32727530
1166,2,2,19.36879591320614,72.58095565850154,rural,1000000
4688,3,1,19.206707858083576,72.80676321632868,suburban,28095453
1171,5,4,19.292742140342803,72.63475523730222,rural,1000000
7277,3,4,19.049196304113682,72.87566479005204,urban,57465947
8070,1,2,18.828883963706474,72.66086092181985,rural,25766234
8456,1,2,19.003488283897173,73.02636609049111,suburban,39647268
